open_timestamp_utc,close_timestamp_utc,open,high,low,close,volume
1565654400,1565740799,0.00082000,0.00082000,0.00044000,0.00048600,23458126.00000000
1565740800,1565827199,0.00048900,0.00050970,0.00042270,0.00044600,20932919.00000000
1565827200,1565913599,0.00042090,0.00044310,0.00035020,0.00040950,12584342.00000000
1565913600,1565999999,0.00040880,0.00042000,0.00039200,0.00042000,6941730.00000000
1566000000,1566086399,0.00042000,0.00043560,0.00039870,0.00041200,2302906.00000000
1566086400,1566172799,0.00041200,0.00042540,0.00039200,0.00042520,5725446.00000000
1566172800,1566259199,0.00042540,0.00043880,0.00041600,0.00043670,4764753.00000000
1566259200,1566345599,0.00043670,0.00043920,0.00041110,0.00043410,47652729.00000000
1566345600,1566431999,0.00043120,0.00043150,0.00040670,0.00040850,7904648.00000000
1566432000,1566518399,0.00040650,0.00043990,0.00040650,0.00042890,23695603.00000000
1566518400,1566604799,0.00042810,0.00044610,0.00042000,0.00043800,10158798.00000000
1566604800,1566691199,0.00043800,0.00043800,0.00042380,0.00042750,2126688.00000000
1566691200,1566777599,0.00043350,0.00043600,0.00042140,0.00042890,6615035.00000000
1566777600,1566863999,0.00042890,0.00042890,0.00039420,0.00042030,8194490.00000000
1566864000,1566950399,0.00042000,0.00044040,0.00040750,0.00040750,7561100.00000000
1566950400,1567036799,0.00041110,0.00041110,0.00039000,0.00039000,4062598.00000000
1567036800,1567123199,0.00039000,0.00039000,0.00037470,0.00038630,3225738.00000000
1567123200,1567209599,0.00038630,0.00039380,0.00038630,0.00039380,1363899.00000000
1567209600,1567295999,0.00038560,0.00043510,0.00038520,0.00038520,14210838.00000000
1567296000,1567382399,0.00039500,0.00044500,0.00037500,0.00038330,7173592.00000000
1567382400,1567468799,0.00038570,0.00039160,0.00038480,0.00039030,5480873.00000000
1567468800,1567555199,0.00039030,0.00039950,0.00037500,0.00037970,15356497.00000000
1567555200,1567641599,0.00037970,0.00039350,0.00037240,0.00037240,3690322.00000000
1567641600,1567727999,0.00036330,0.00038800,0.00036020,0.00036020,2675613.00000000
1567728000,1567814399,0.00036020,0.00037000,0.00035010,0.00035270,6621540.00000000
1567814400,1567900799,0.00035000,0.00037260,0.00035000,0.00037260,490167.00000000
1567900800,1567987199,0.00036310,0.00037480,0.00035840,0.00036790,774442796.00000000
1567987200,1568073599,0.00036950,0.00037500,0.00036020,0.00037500,17896379.00000000
1568073600,1568159999,0.00037500,0.00037500,0.00036000,0.00036000,7255555.00000000
1568160000,1568246399,0.00035700,0.00035700,0.00034040,0.00034670,12192800.00000000
1568246400,1568332799,0.00034720,0.00035480,0.00031690,0.00034960,6328131.00000000
1568332800,1568419199,0.00035490,0.00035490,0.00031690,0.00034940,1149865.00000000
1568419200,1568505599,0.00035500,0.00038500,0.00034310,0.00035040,6438640.00000000
1568505600,1568591999,0.00035110,0.00035130,0.00035110,0.00035110,512538.00000000
1568592000,1568678399,0.00035580,0.00035580,0.00032940,0.00034800,2082746.00000000
1568678400,1568764799,0.00034800,0.00035060,0.00033500,0.00034700,7043661.00000000
1568764800,1568851199,0.00035060,0.00037970,0.00035060,0.00037430,20092275.00000000
1568851200,1568937599,0.00037220,0.00037310,0.00031520,0.00035200,14371391.00000000
1568937600,1569023999,0.00036160,0.00036160,0.00035010,0.00035010,1991957.00000000
1569024000,1569110399,0.00035940,0.00035990,0.00034820,0.00035850,2000854.00000000
1569110400,1569196799,0.00034550,0.00037200,0.00033530,0.00034020,30591676.00000000
1569196800,1569283199,0.00034010,0.00034010,0.00031940,0.00032300,12255759.00000000
1569283200,1569369599,0.00032980,0.00034210,0.00021110,0.00026760,8395967.00000000
1569369600,1569455999,0.00026760,0.00026760,0.00025570,0.00026370,2178048.00000000
1569456000,1569542399,0.00026350,0.00029830,0.00023350,0.00026990,4298305.00000000
1569542400,1569628799,0.00027000,0.00029130,0.00023350,0.00028160,24008575.00000000
1569628800,1569715199,0.00028530,0.00029860,0.00026450,0.00029100,53968564.00000000
1569715200,1569801599,0.00029230,0.00029310,0.00026530,0.00027730,960084887.00000000
1569801600,1569887999,0.00027930,0.00027930,0.00023350,0.00025260,2033299072.00000000
1569888000,1569974399,0.00025470,0.00025830,0.00023350,0.00024200,13815554525.00000000
1569974400,1570060799,0.00024200,0.00024500,0.00023400,0.00024270,3088469445.00000000
1570060800,1570147199,0.00024150,0.00024700,0.00022710,0.00023890,98430786746.00000000
1570147200,1570233599,0.00023690,0.00023690,0.00022820,0.00023210,108145955.00000000
1570233600,1570319999,0.00023210,0.00023320,0.00022820,0.00023220,17433659.00000000
1570320000,1570406399,0.00023110,0.00023230,0.00021120,0.00021370,25188364.00000000
1570406400,1570492799,0.00021330,0.00022100,0.00021190,0.00021930,57070506.00000000
1570492800,1570579199,0.00021850,0.00022130,0.00021600,0.00021940,26362614.00000000
1570579200,1570665599,0.00021870,0.00023230,0.00021000,0.00022670,42105491.00000000
1570665600,1570751999,0.00022650,0.00022850,0.00020770,0.00021420,51680518.00000000
1570752000,1570838399,0.00021340,0.00021800,0.00019610,0.00020390,54215025.00000000
1570838400,1570924799,0.00020640,0.00024100,0.00020570,0.00021140,33154593.00000000
1570924800,1571011199,0.00021140,0.00021340,0.00020800,0.00020800,19674950.00000000
1571011200,1571097599,0.00021240,0.00021240,0.00020290,0.00020670,17408651.00000000
1571097600,1571183999,0.00020670,0.00021070,0.00019420,0.00019420,48851053.00000000
1571184000,1571270399,0.00019620,0.00019790,0.00018090,0.00018380,21579302.00000000
1571270400,1571356799,0.00018690,0.00019170,0.00016750,0.00018500,51280167.00000000
1571356800,1571443199,0.00018650,0.00021080,0.00017600,0.00017750,34961011.00000000
